OrderID,OrderDate,CustomerID,ProductID,StoreID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,Cost,Profit,PaymentMethod,Channel
O063982,2023-11-17,C0539,P0052,S009,4,4853.23,0.2,19412.92,3882.58,15530.34,16697.8,-1167.46,UPI,Online
O063983,2024-02-26,C0031,P0086,S006,6,35098.82,0.1,210592.92,21059.29,189533.63,130707.36,58826.27,UPI,Online
O063984,2025-10-24,C0261,P0037,S005,6,25779.41,0.2,154676.46,30935.29,123741.17,98125.56,25615.61,UPI,Online
O063985,2025-03-25,C0339,P0038,S019,6,15584.94,0.05,93509.64,4675.48,88834.16,58441.86,30392.3,UPI,Store
O063986,2023-11-19,C0833,P0073,S022,5,57746.18,0.0,288730.9,0.0,288730.9,176723.9,112007.0,Debit Card,Store
O063987,2025-03-17,C0346,P0047,S017,3,53543.09,0.15,160629.27,24094.39,136534.88,125267.79,11267.09,Net Banking,Store
O063988,2024-06-06,C0489,P0072,S007,1,19069.26,0.25,19069.26,4767.31,14301.95,11663.97,2637.98,Cash,Store
O063989,2023-04-20,C0702,P0020,S018,3,8872.99,0.2,26618.97,5323.79,21295.18,20194.29,1100.89,Credit Card,Online
O063990,2023-10-04,C0065,P0027,S011,4,58661.83,0.2,234647.32,46929.46,187717.86,167460.92,20256.94,Debit Card,Online
O063991,2023-09-15,C0987,P0040,S009,7,7245.57,0.15,50718.99,7607.85,43111.14,39960.34,3150.8,Cash,Online
O063992,2024-06-03,C0145,P0042,S019,4,61284.65,0.1,245138.6,24513.86,220624.74,168681.16,51943.58,Credit Card,Online
O063993,2025-09-01,C0950,P0043,S017,5,48231.87,0.1,241159.35,24115.94,217043.41,160048.05,56995.36,Net Banking,Online
O063994,2024-09-15,C0620,P0034,S003,6,12319.1,0.25,73914.6,18478.65,55435.95,49693.62,5742.33,Credit Card,Online
O063995,2023-07-01,C0419,P0091,S010,4,17296.62,0.0,69186.48,0.0,69186.48,46043.4,23143.08,Net Banking,Online
O063996,2024-10-27,C0946,P0067,S019,5,19601.26,0.05,98006.3,4900.32,93105.98,61373.95,31732.03,UPI,Online
O063997,2024-07-24,C0638,P0022,S010,6,49779.42,0.15,298676.52,44801.48,253875.04,227658.36,26216.68,Net Banking,Online
O063998,2024-02-29,C0686,P0071,S022,2,34630.81,0.2,69261.62,13852.32,55409.3,51051.38,4357.92,UPI,Online
O063999,2023-09-25,C0919,P0041,S015,5,40907.03,0.1,204535.15,20453.52,184081.63,168289.6,15792.03,UPI,Online
O064000,2025-02-20,C0258,P0107,S014,7,8889.67,0.15,62227.69,9334.15,52893.54,40784.73,12108.81,Debit Card,Online
O064001,2024-09-03,C0751,P0061,S017,6,34524.73,0.0,207148.38,0.0,207148.38,177491.4,29656.98,Net Banking,Online
O064002,2024-04-15,C0218,P0009,S010,4,35362.09,0.0,141448.36,0.0,141448.36,117449.48,23998.88,Debit Card,Store
O064003,2023-08-04,C0152,P0083,S024,5,39997.52,0.2,199987.6,39997.52,159990.08,132527.15,27462.93,UPI,Store
O064004,2023-05-13,C0434,P0053,S011,4,14083.25,0.05,56333.0,2816.65,53516.35,36859.32,16657.03,UPI,Store
O064005,2023-08-25,C0920,P0059,S001,3,50073.47,0.1,150220.41,15022.04,135198.37,125479.53,9718.84,UPI,Store
O064006,2024-11-10,C0654,P0016,S013,1,41548.13,0.15,41548.13,6232.22,35315.91,27121.57,8194.34,Net Banking,Online
O064007,2023-02-21,C0450,P0062,S003,3,52236.35,0.1,156709.05,15670.9,141038.15,107985.45,33052.7,Credit Card,Online
O064008,2023-03-20,C0181,P0119,S011,7,2911.33,0.15,20379.31,3056.9,17322.41,13458.41,3864.0,Cash,Store
O064009,2025-12-21,C0424,P0027,S001,4,58661.83,0.05,234647.32,11732.37,222914.95,167460.92,55454.03,Net Banking,Store
O064010,2023-10-21,C0652,P0118,S005,2,18125.18,0.0,36250.36,0.0,36250.36,27894.28,8356.08,UPI,Store
O064011,2023-05-04,C0068,P0064,S004,6,21932.27,0.15,131593.62,19739.04,111854.58,112355.16,-500.58,Credit Card,Store
O064012,2025-11-23,C0434,P0090,S004,2,13870.6,0.0,27741.2,0.0,27741.2,17347.06,10394.14,UPI,Online
O064013,2024-03-31,C0860,P0085,S009,1,61980.93,0.1,61980.93,6198.09,55782.84,44989.48,10793.36,Net Banking,Online
O064014,2023-01-02,C0034,P0112,S012,5,57105.32,0.15,285526.6,42828.99,242697.61,193682.55,49015.06,UPI,Store
O064015,2024-04-02,C0915,P0031,S010,6,39241.23,0.15,235447.38,35317.11,200130.27,143717.64,56412.63,Cash,Online
O064016,2023-01-23,C0655,P0044,S016,7,19047.72,0.15,133334.04,20000.11,113333.93,108275.93,5058.0,Credit Card,Online
O064017,2023-11-29,C0896,P0102,S004,4,43277.59,0.1,173110.36,17311.04,155799.32,106001.0,49798.32,Debit Card,Store
O064018,2025-11-01,C0631,P0035,S001,3,15887.32,0.15,47661.96,7149.29,40512.67,35900.61,4612.06,Cash,Online
O064019,2025-05-20,C0194,P0057,S004,2,55115.43,0.0,110230.86,0.0,110230.86,80626.76,29604.1,Credit Card,Online
O064020,2024-04-03,C0785,P0028,S014,1,16489.02,0.05,16489.02,824.45,15664.57,11758.78,3905.79,Net Banking,Store
O064021,2024-01-06,C0110,P0004,S016,3,10453.61,0.05,31360.83,1568.04,29792.79,20994.45,8798.34,Net Banking,Store
O064022,2024-10-01,C0062,P0047,S017,7,53543.09,0.05,374801.63,18740.08,356061.55,292291.51,63770.04,Credit Card,Online
O064023,2024-11-16,C0223,P0115,S010,5,6929.5,0.1,34647.5,3464.75,31182.75,21736.0,9446.75,Net Banking,Store
O064024,2025-04-11,C0102,P0026,S013,1,5744.15,0.2,5744.15,1148.83,4595.32,4217.97,377.35,Credit Card,Store
O064025,2024-08-18,C0252,P0013,S006,3,1589.34,0.05,4768.02,238.4,4529.62,3387.42,1142.2,Debit Card,Online
O064026,2023-03-26,C0016,P0114,S010,1,39712.17,0.15,39712.17,5956.83,33755.34,31714.43,2040.91,UPI,Online
O064027,2025-08-04,C0336,P0059,S001,3,50073.47,0.1,150220.41,15022.04,135198.37,125479.53,9718.84,Debit Card,Online
O064028,2024-01-03,C0902,P0048,S021,3,6356.96,0.05,19070.88,953.54,18117.34,15014.97,3102.37,UPI,Online
O064029,2025-06-17,C0511,P0108,S008,6,51654.1,0.1,309924.6,30992.46,278932.14,195575.4,83356.74,UPI,Store
O064030,2025-06-07,C0742,P0044,S024,5,19047.72,0.15,95238.6,14285.79,80952.81,77339.95,3612.86,Net Banking,Store
O064031,2023-08-27,C0987,P0112,S017,4,57105.32,0.05,228421.28,11421.06,217000.22,154946.04,62054.18,Net Banking,Store
O064032,2024-07-18,C0494,P0036,S014,7,44674.03,0.1,312718.21,31271.82,281446.39,226074.24,55372.15,Credit Card,Store
O064033,2025-04-02,C0369,P0103,S025,3,37812.72,0.1,113438.16,11343.82,102094.34,70682.43,31411.91,Cash,Store
O064034,2024-01-27,C0631,P0029,S016,6,53178.63,0.2,319071.78,63814.36,255257.42,232199.76,23057.66,Debit Card,Store
O064035,2025-05-18,C0224,P0043,S024,3,48231.87,0.0,144695.61,0.0,144695.61,96028.83,48666.78,Debit Card,Online
O064036,2024-07-27,C0964,P0038,S021,2,15584.94,0.2,31169.88,6233.98,24935.9,19480.62,5455.28,Cash,Store
O064037,2025-10-04,C0207,P0025,S010,3,54590.07,0.05,163770.21,8188.51,155581.7,127655.79,27925.91,UPI,Store
O064038,2025-09-09,C0922,P0022,S002,5,49779.42,0.15,248897.1,37334.56,211562.54,189715.3,21847.24,Net Banking,Online
O064039,2025-11-21,C0593,P0095,S007,7,48060.1,0.1,336420.7,33642.07,302778.63,276154.13,26624.5,Credit Card,Online
O064040,2023-08-30,C0317,P0036,S021,1,44674.03,0.15,44674.03,6701.1,37972.93,32296.32,5676.61,Debit Card,Store
O064041,2025-03-18,C0689,P0097,S018,5,15892.42,0.1,79462.1,7946.21,71515.89,67322.75,4193.14,UPI,Store
O064042,2025-04-03,C0706,P0009,S008,7,35362.09,0.15,247534.63,37130.19,210404.44,205536.59,4867.85,Credit Card,Store
O064043,2024-05-08,C0461,P0115,S005,2,6929.5,0.05,13859.0,692.95,13166.05,8694.4,4471.65,Debit Card,Online
O064044,2023-07-04,C0501,P0016,S016,2,41548.13,0.15,83096.26,12464.44,70631.82,54243.14,16388.68,Debit Card,Store
O064045,2023-11-18,C0815,P0048,S005,6,6356.96,0.05,38141.76,1907.09,36234.67,30029.94,6204.73,Credit Card,Store
O064046,2024-07-18,C0745,P0033,S001,1,22156.53,0.15,22156.53,3323.48,18833.05,17723.92,1109.13,Debit Card,Online
O064047,2025-08-05,C0016,P0042,S013,3,61284.65,0.1,183853.95,18385.4,165468.55,126510.87,38957.68,Net Banking,Store
O064048,2025-09-30,C0733,P0051,S005,1,22992.05,0.0,22992.05,0.0,22992.05,17424.77,5567.28,Debit Card,Online
O064049,2025-09-30,C0610,P0120,S011,5,557.2,0.15,2786.0,417.9,2368.1,1839.25,528.85,UPI,Store
O064050,2025-11-03,C0433,P0119,S007,7,2911.33,0.1,20379.31,2037.93,18341.38,13458.41,4882.97,Cash,Store
O064051,2023-04-17,C0606,P0058,S019,2,47365.69,0.0,94731.38,0.0,94731.38,72633.96,22097.42,Credit Card,Store
O064052,2025-12-27,C0299,P0072,S007,3,19069.26,0.0,57207.78,0.0,57207.78,34991.91,22215.87,Debit Card,Store
O064053,2024-08-30,C0899,P0104,S002,4,3798.26,0.1,15193.04,1519.3,13673.74,11134.12,2539.62,Debit Card,Online
O064054,2023-04-20,C0520,P0080,S006,5,17401.68,0.0,87008.4,0.0,87008.4,58731.45,28276.95,Credit Card,Online
O064055,2023-05-22,C0205,P0061,S022,2,34524.73,0.15,69049.46,10357.42,58692.04,59163.8,-471.76,Credit Card,Online
O064056,2023-10-07,C0489,P0016,S009,2,41548.13,0.0,83096.26,0.0,83096.26,54243.14,28853.12,Net Banking,Online
O064057,2023-10-03,C0373,P0102,S006,1,43277.59,0.15,43277.59,6491.64,36785.95,26500.25,10285.7,Credit Card,Online
O064058,2023-05-02,C0179,P0099,S022,5,11507.58,0.0,57537.9,0.0,57537.9,44918.2,12619.7,Credit Card,Online
O064059,2024-02-24,C0494,P0011,S017,2,27719.22,0.15,55438.44,8315.77,47122.67,35648.26,11474.41,UPI,Store
O064060,2024-08-21,C0269,P0012,S012,6,34635.8,0.15,207814.8,31172.22,176642.58,143641.74,33000.84,UPI,Online
O064061,2023-12-08,C0524,P0013,S016,2,1589.34,0.15,3178.68,476.8,2701.88,2258.28,443.6,Debit Card,Store
O064062,2025-01-02,C0111,P0048,S007,1,6356.96,0.1,6356.96,635.7,5721.26,5004.99,716.27,UPI,Online
O064063,2025-02-23,C0283,P0040,S004,1,7245.57,0.15,7245.57,1086.84,6158.73,5708.62,450.11,Net Banking,Online
O064064,2024-03-14,C0293,P0065,S014,2,25975.98,0.0,51951.96,0.0,51951.96,40504.98,11446.98,UPI,Store
O064065,2023-03-28,C0510,P0091,S010,7,17296.62,0.15,121076.34,18161.45,102914.89,80575.95,22338.94,UPI,Online
O064066,2023-12-08,C0024,P0017,S011,7,19951.2,0.1,139658.4,13965.84,125692.56,90465.34,35227.22,Net Banking,Online
O064067,2024-11-03,C0163,P0054,S015,3,58600.33,0.1,175800.99,17580.1,158220.89,125383.2,32837.69,Net Banking,Store
O064068,2024-03-05,C0563,P0071,S011,7,34630.81,0.2,242415.67,48483.13,193932.54,178679.83,15252.71,Credit Card,Online
O064069,2024-09-29,C0372,P0027,S021,4,58661.83,0.05,234647.32,11732.37,222914.95,167460.92,55454.03,Net Banking,Online
O064070,2025-07-12,C0047,P0011,S021,7,27719.22,0.15,194034.54,29105.18,164929.36,124768.91,40160.45,Cash,Online
O064071,2025-05-12,C0945,P0035,S003,6,15887.32,0.1,95323.92,9532.39,85791.53,71801.22,13990.31,Cash,Store
O064072,2024-11-14,C0838,P0037,S010,2,25779.41,0.15,51558.82,7733.82,43825.0,32708.52,11116.48,Cash,Online
O064073,2023-04-16,C0186,P0043,S010,5,48231.87,0.1,241159.35,24115.94,217043.41,160048.05,56995.36,Cash,Store
O064074,2025-03-29,C0214,P0110,S009,5,60107.62,0.05,300538.1,15026.9,285511.2,189670.55,95840.65,Debit Card,Online
O064075,2023-12-31,C0138,P0067,S006,3,19601.26,0.1,58803.78,5880.38,52923.4,36824.37,16099.03,UPI,Store
O064076,2024-03-31,C0830,P0075,S014,7,12119.83,0.25,84838.81,21209.7,63629.11,54414.78,9214.33,Debit Card,Store
O064077,2025-02-03,C0031,P0104,S003,2,3798.26,0.1,7596.52,759.65,6836.87,5567.06,1269.81,UPI,Online
O064078,2025-07-01,C0985,P0076,S021,4,19322.21,0.15,77288.84,11593.33,65695.51,47862.8,17832.71,UPI,Online
O064079,2025-02-19,C0733,P0042,S014,6,61284.65,0.0,367707.9,0.0,367707.9,253021.74,114686.16,Credit Card,Online
O064080,2023-11-27,C0006,P0029,S009,1,53178.63,0.2,53178.63,10635.73,42542.9,38699.96,3842.94,Debit Card,Store
O064081,2024-05-07,C0620,P0074,S016,5,9219.01,0.2,46095.05,9219.01,36876.04,32616.8,4259.24,Credit Card,Online
O064082,2024-02-02,C0749,P0110,S004,5,60107.62,0.0,300538.1,0.0,300538.1,189670.55,110867.55,UPI,Online
O064083,2024-05-21,C0202,P0068,S024,5,20811.71,0.05,104058.55,5202.93,98855.62,74260.9,24594.72,Debit Card,Store
O064084,2025-04-09,C0100,P0055,S018,5,31377.99,0.1,156889.95,15689.0,141200.95,120011.5,21189.45,Net Banking,Online
O064085,2025-11-23,C0404,P0120,S019,1,557.2,0.05,557.2,27.86,529.34,367.85,161.49,Net Banking,Store
O064086,2024-03-04,C0199,P0042,S020,2,61284.65,0.05,122569.3,6128.46,116440.84,84340.58,32100.26,Credit Card,Store
O064087,2023-12-24,C0192,P0101,S015,7,37009.27,0.15,259064.89,38859.73,220205.16,168669.69,51535.47,Cash,Store
O064088,2025-08-26,C0684,P0069,S006,7,24149.0,0.05,169043.0,8452.15,160590.85,132200.53,28390.32,Net Banking,Store
O064089,2023-06-14,C0699,P0101,S009,2,37009.27,0.05,74018.54,3700.93,70317.61,48191.34,22126.27,Net Banking,Online
O064090,2024-03-04,C0888,P0003,S016,3,55571.12,0.2,166713.36,33342.67,133370.69,119539.26,13831.43,Net Banking,Online
O064091,2025-11-10,C0138,P0036,S017,3,44674.03,0.15,134022.09,20103.31,113918.78,96888.96,17029.82,Cash,Online
O064092,2025-08-24,C0058,P0049,S017,6,14503.88,0.1,87023.28,8702.33,78320.95,74608.14,3712.81,Net Banking,Store
O064093,2025-06-06,C0756,P0054,S016,1,58600.33,0.2,58600.33,11720.07,46880.26,41794.4,5085.86,Debit Card,Store
O064094,2025-09-01,C0668,P0009,S007,6,35362.09,0.1,212172.54,21217.25,190955.29,176174.22,14781.07,Net Banking,Store
O064095,2023-09-17,C0340,P0108,S016,5,51654.1,0.1,258270.5,25827.05,232443.45,162979.5,69463.95,Credit Card,Store
O064096,2023-03-05,C0454,P0043,S002,4,48231.87,0.15,192927.48,28939.12,163988.36,128038.44,35949.92,Credit Card,Store
O064097,2025-07-28,C0476,P0064,S024,6,21932.27,0.15,131593.62,19739.04,111854.58,112355.16,-500.58,Cash,Store
O064098,2024-06-23,C0725,P0027,S013,3,58661.83,0.05,175985.49,8799.27,167186.22,125595.69,41590.53,Credit Card,Online
O064099,2023-10-04,C0808,P0059,S003,2,50073.47,0.15,100146.94,15022.04,85124.9,83653.02,1471.88,Net Banking,Store
O064100,2024-06-07,C0777,P0093,S007,4,22690.33,0.2,90761.32,18152.26,72609.06,61419.44,11189.62,UPI,Store
O064101,2025-06-25,C0532,P0044,S021,1,19047.72,0.05,19047.72,952.39,18095.33,15467.99,2627.34,UPI,Store
O064102,2024-06-23,C0414,P0093,S023,6,22690.33,0.25,136141.98,34035.5,102106.48,92129.16,9977.32,Credit Card,Online
O064103,2024-11-19,C0387,P0093,S016,3,22690.33,0.0,68070.99,0.0,68070.99,46064.58,22006.41,Debit Card,Online
O064104,2024-07-16,C0903,P0102,S014,1,43277.59,0.05,43277.59,2163.88,41113.71,26500.25,14613.46,Credit Card,Store
O064105,2024-06-12,C0384,P0095,S008,7,48060.1,0.2,336420.7,67284.14,269136.56,276154.13,-7017.57,Cash,Online
O064106,2025-11-10,C0519,P0096,S013,2,23648.17,0.1,47296.34,4729.63,42566.71,33340.48,9226.23,Cash,Store
O064107,2025-10-14,C0523,P0018,S016,6,68610.63,0.1,411663.78,41166.38,370497.4,250937.64,119559.76,UPI,Online
O064108,2024-04-09,C0812,P0030,S025,3,51804.68,0.0,155414.04,0.0,155414.04,115554.21,39859.83,Credit Card,Online
O064109,2025-06-06,C0165,P0010,S021,6,15555.2,0.1,93331.2,9333.12,83998.08,67716.0,16282.08,Debit Card,Online
O064110,2025-03-03,C0040,P0065,S011,7,25975.98,0.0,181831.86,0.0,181831.86,141767.43,40064.43,Net Banking,Online
O064111,2023-05-23,C0278,P0100,S005,4,23224.75,0.05,92899.0,4644.95,88254.05,70234.8,18019.25,Debit Card,Store
O064112,2025-07-17,C0012,P0047,S006,4,53543.09,0.1,214172.36,21417.24,192755.12,167023.72,25731.4,Cash,Online
O064113,2025-02-12,C0557,P0076,S020,7,19322.21,0.0,135255.47,0.0,135255.47,83759.9,51495.57,Credit Card,Online
O064114,2025-07-27,C0973,P0111,S002,6,2547.56,0.05,15285.36,764.27,14521.09,10703.34,3817.75,Net Banking,Online
O064115,2025-05-15,C0204,P0057,S017,2,55115.43,0.2,110230.86,22046.17,88184.69,80626.76,7557.93,Net Banking,Store
O064116,2025-10-21,C0113,P0080,S024,3,17401.68,0.0,52205.04,0.0,52205.04,35238.87,16966.17,Cash,Store
O064117,2024-08-16,C0614,P0072,S014,6,19069.26,0.1,114415.56,11441.56,102974.0,69983.82,32990.18,Cash,Online
O064118,2023-03-09,C0964,P0068,S004,7,20811.71,0.2,145681.97,29136.39,116545.58,103965.26,12580.32,Credit Card,Online
O064119,2023-10-30,C0258,P0076,S005,3,19322.21,0.1,57966.63,5796.66,52169.97,35897.1,16272.87,UPI,Online
O064120,2023-06-10,C0083,P0097,S009,2,15892.42,0.05,31784.84,1589.24,30195.6,26929.1,3266.5,UPI,Store
O064121,2023-09-14,C0637,P0071,S019,3,34630.81,0.1,103892.43,10389.24,93503.19,76577.07,16926.12,UPI,Online
O064122,2024-09-19,C0973,P0105,S017,2,51715.72,0.0,103431.44,0.0,103431.44,62939.16,40492.28,Cash,Store
O064123,2025-12-03,C0124,P0106,S022,3,6169.68,0.15,18509.04,2776.36,15732.68,12934.29,2798.39,UPI,Online
O064124,2025-04-16,C0563,P0034,S003,2,12319.1,0.05,24638.2,1231.91,23406.29,16564.54,6841.75,Credit Card,Store
O064125,2024-04-23,C0503,P0051,S002,5,22992.05,0.05,114960.25,5748.01,109212.24,87123.85,22088.39,Debit Card,Online
O064126,2024-06-21,C0260,P0066,S007,1,30547.55,0.2,30547.55,6109.51,24438.04,19215.85,5222.19,UPI,Online
O064127,2024-07-22,C0751,P0070,S017,7,9226.48,0.1,64585.36,6458.54,58126.82,48708.17,9418.65,Net Banking,Online
O064128,2024-03-26,C0303,P0117,S014,3,65800.05,0.15,197400.15,29610.02,167790.13,131242.05,36548.08,Net Banking,Online
O064129,2024-10-17,C0316,P0107,S003,6,8889.67,0.25,53338.02,13334.5,40003.52,34958.34,5045.18,Debit Card,Online
O064130,2025-10-29,C0386,P0055,S012,2,31377.99,0.1,62755.98,6275.6,56480.38,48004.6,8475.78,Credit Card,Store
O064131,2023-04-21,C0764,P0017,S002,4,19951.2,0.05,79804.8,3990.24,75814.56,51694.48,24120.08,Net Banking,Online
O064132,2024-01-26,C0050,P0015,S024,2,57162.78,0.1,114325.56,11432.56,102893.0,70519.0,32374.0,Debit Card,Store
O064133,2023-03-31,C0331,P0015,S002,1,57162.78,0.1,57162.78,5716.28,51446.5,35259.5,16187.0,Net Banking,Online
O064134,2025-07-21,C0755,P0083,S005,6,39997.52,0.25,239985.12,59996.28,179988.84,159032.58,20956.26,Net Banking,Online
O064135,2023-08-06,C0773,P0043,S016,5,48231.87,0.1,241159.35,24115.94,217043.41,160048.05,56995.36,Net Banking,Store
O064136,2024-12-16,C0759,P0079,S018,6,43495.23,0.15,260971.38,39145.71,221825.67,220459.02,1366.65,Credit Card,Store
O064137,2023-03-13,C0868,P0033,S023,6,22156.53,0.1,132939.18,13293.92,119645.26,106343.52,13301.74,UPI,Store
O064138,2024-06-06,C0187,P0041,S019,3,40907.03,0.2,122721.09,24544.22,98176.87,100973.76,-2796.89,Debit Card,Online
O064139,2025-09-11,C0048,P0090,S004,3,13870.6,0.2,41611.8,8322.36,33289.44,26020.59,7268.85,Net Banking,Online
O064140,2025-11-09,C0141,P0113,S001,1,23633.23,0.1,23633.23,2363.32,21269.91,18996.98,2272.93,Credit Card,Store
O064141,2023-06-12,C0265,P0093,S018,5,22690.33,0.25,113451.65,28362.91,85088.74,76774.3,8314.44,Cash,Store
O064142,2024-12-25,C0379,P0063,S008,3,46255.4,0.25,138766.2,34691.55,104074.65,115740.57,-11665.92,Net Banking,Online
O064143,2023-09-06,C0968,P0042,S006,7,61284.65,0.15,428992.55,64348.88,364643.67,295192.03,69451.64,Cash,Store
O064144,2025-03-10,C0926,P0033,S006,3,22156.53,0.0,66469.59,0.0,66469.59,53171.76,13297.83,Credit Card,Store
O064145,2024-08-11,C0094,P0052,S012,2,4853.23,0.0,9706.46,0.0,9706.46,8348.9,1357.56,Debit Card,Online
O064146,2025-05-24,C0152,P0071,S008,6,34630.81,0.0,207784.86,0.0,207784.86,153154.14,54630.72,Net Banking,Store
O064147,2025-09-09,C0130,P0077,S012,4,7612.28,0.2,30449.12,6089.82,24359.3,21264.36,3094.94,Credit Card,Online
O064148,2024-01-23,C0867,P0029,S018,2,53178.63,0.2,106357.26,21271.45,85085.81,77399.92,7685.89,Credit Card,Store
O064149,2023-02-23,C0016,P0021,S012,1,51473.58,0.1,51473.58,5147.36,46326.22,44445.99,1880.23,Cash,Store
O064150,2023-12-14,C0419,P0002,S004,7,35438.99,0.05,248072.93,12403.65,235669.28,205366.98,30302.3,Cash,Store
O064151,2023-08-25,C0267,P0070,S007,6,9226.48,0.15,55358.88,8303.83,47055.05,41749.86,5305.19,UPI,Online
O064152,2023-05-17,C0866,P0039,S009,4,18147.99,0.25,72591.96,18147.99,54443.97,62071.48,-7627.51,Debit Card,Store
O064153,2025-02-25,C0590,P0068,S021,6,20811.71,0.15,124870.26,18730.54,106139.72,89113.08,17026.64,Net Banking,Online
O064154,2025-09-16,C0644,P0067,S025,7,19601.26,0.2,137208.82,27441.76,109767.06,85923.53,23843.53,Cash,Online
O064155,2024-07-23,C0256,P0020,S004,6,8872.99,0.15,53237.94,7985.69,45252.25,40388.58,4863.67,UPI,Store
O064156,2024-08-06,C0766,P0033,S021,2,22156.53,0.05,44313.06,2215.65,42097.41,35447.84,6649.57,Debit Card,Online
O064157,2024-10-13,C0969,P0041,S004,3,40907.03,0.05,122721.09,6136.05,116585.04,100973.76,15611.28,UPI,Online
O064158,2025-09-11,C0817,P0076,S022,6,19322.21,0.0,115933.26,0.0,115933.26,71794.2,44139.06,UPI,Store
O064159,2023-01-19,C0461,P0119,S018,6,2911.33,0.1,17467.98,1746.8,15721.18,11535.78,4185.4,Net Banking,Online
O064160,2024-07-31,C0016,P0098,S025,5,15533.41,0.15,77667.05,11650.06,66016.99,57832.7,8184.29,Credit Card,Store
O064161,2025-08-08,C0613,P0038,S010,6,15584.94,0.2,93509.64,18701.93,74807.71,58441.86,16365.85,Credit Card,Online
O064162,2023-06-27,C0590,P0090,S013,3,13870.6,0.0,41611.8,0.0,41611.8,26020.59,15591.21,Credit Card,Online
O064163,2024-09-26,C0230,P0058,S025,1,47365.69,0.15,47365.69,7104.85,40260.84,36316.98,3943.86,Cash,Online
O064164,2023-01-09,C0039,P0033,S002,1,22156.53,0.05,22156.53,1107.83,21048.7,17723.92,3324.78,Cash,Store
O064165,2025-07-03,C0631,P0028,S015,2,16489.02,0.0,32978.04,0.0,32978.04,23517.56,9460.48,UPI,Online
O064166,2024-12-18,C0796,P0001,S012,5,52107.98,0.15,260539.9,39080.98,221458.92,189732.65,31726.27,UPI,Online
O064167,2025-11-22,C0273,P0094,S020,2,65163.26,0.15,130326.52,19548.98,110777.54,85501.66,25275.88,Cash,Online
O064168,2023-11-25,C0588,P0068,S019,7,20811.71,0.05,145681.97,7284.1,138397.87,103965.26,34432.61,UPI,Online
O064169,2025-03-13,C0940,P0067,S009,3,19601.26,0.0,58803.78,0.0,58803.78,36824.37,21979.41,Cash,Store
O064170,2025-04-23,C0609,P0011,S008,1,27719.22,0.1,27719.22,2771.92,24947.3,17824.13,7123.17,Net Banking,Store
O064171,2023-02-03,C0821,P0056,S014,2,54159.05,0.1,108318.1,10831.81,97486.29,68898.68,28587.61,Net Banking,Online
O064172,2025-04-12,C0756,P0054,S004,4,58600.33,0.0,234401.32,0.0,234401.32,167177.6,67223.72,Debit Card,Online
O064173,2025-02-18,C0012,P0052,S016,4,4853.23,0.05,19412.92,970.65,18442.27,16697.8,1744.47,Net Banking,Online
O064174,2024-11-04,C0667,P0069,S018,5,24149.0,0.0,120745.0,0.0,120745.0,94428.95,26316.05,Net Banking,Store
O064175,2024-09-09,C0412,P0113,S010,7,23633.23,0.05,165432.61,8271.63,157160.98,132978.86,24182.12,Credit Card,Online
O064176,2025-05-27,C0145,P0038,S024,6,15584.94,0.05,93509.64,4675.48,88834.16,58441.86,30392.3,Debit Card,Store
O064177,2023-04-24,C0415,P0041,S019,7,40907.03,0.0,286349.21,0.0,286349.21,235605.44,50743.77,Credit Card,Online
O064178,2024-03-06,C0190,P0104,S016,1,3798.26,0.1,3798.26,379.83,3418.43,2783.53,634.9,UPI,Online
O064179,2023-10-24,C0545,P0071,S020,3,34630.81,0.05,103892.43,5194.62,98697.81,76577.07,22120.74,UPI,Online
