OrderID,ReturnDate,ReturnReason
O061272,2024-12-05,Quality Issue
O061298,2025-08-19,Late Delivery
O061301,2024-04-04,Wrong Product
O061304,2025-08-17,Wrong Product
O061321,2023-02-06,Quality Issue
O061327,2024-05-14,Customer Changed Mind
O061332,2023-12-26,Quality Issue
O061341,2024-03-21,Damaged
O061409,2025-10-05,Customer Changed Mind
O061428,2024-01-28,Wrong Product
O061434,2024-06-25,Customer Changed Mind
O061438,2023-10-30,Late Delivery
O061452,2023-08-07,Quality Issue
O061453,2024-01-22,Damaged
O061470,2025-05-16,Customer Changed Mind
O061484,2025-01-06,Wrong Product
O061485,2025-03-16,Damaged
O061491,2024-08-20,Customer Changed Mind
O061495,2025-11-02,Wrong Product
O061502,2023-01-21,Wrong Product
O061529,2025-06-30,Wrong Product
O061550,2023-09-03,Customer Changed Mind
O061572,2023-08-01,Wrong Product
O061621,2023-07-11,Wrong Product
O061647,2023-08-07,Customer Changed Mind
O061661,2024-07-21,Wrong Product
O061665,2025-08-12,Quality Issue
O061672,2025-07-21,Wrong Product
O061699,2024-04-05,Late Delivery
O061701,2024-04-11,Late Delivery
O061705,2024-02-20,Late Delivery
O061712,2024-02-29,Damaged
O061718,2025-06-11,Customer Changed Mind
O061743,2024-11-15,Late Delivery
O061750,2025-02-13,Customer Changed Mind
O061766,2025-04-02,Customer Changed Mind
O061771,2025-09-05,Quality Issue
O061772,2023-05-27,Quality Issue
O061774,2024-09-03,Wrong Product
O061779,2024-06-12,Late Delivery
O061784,2025-11-23,Quality Issue
O061788,2024-06-20,Damaged
O061800,2025-03-23,Late Delivery
O061811,2024-10-22,Quality Issue
O061817,2025-09-09,Wrong Product
O061828,2024-01-29,Damaged
O061840,2023-09-17,Customer Changed Mind
O061874,2023-11-30,Customer Changed Mind
O061902,2023-02-21,Quality Issue
O061953,2024-11-03,Damaged
O061977,2025-11-27,Late Delivery
O062008,2025-05-16,Customer Changed Mind
O062009,2025-12-14,Quality Issue
O062018,2025-03-23,Wrong Product
O062028,2024-12-07,Damaged
O062047,2023-10-07,Late Delivery
O062048,2023-11-21,Wrong Product
O062054,2023-06-09,Customer Changed Mind
O062098,2025-06-19,Wrong Product
O062102,2023-01-29,Late Delivery
O062110,2024-07-06,Damaged
O062113,2024-03-12,Customer Changed Mind
O062116,2025-04-07,Quality Issue
O062119,2024-01-30,Wrong Product
O062136,2023-05-04,Wrong Product
O062139,2025-04-20,Late Delivery
O062142,2024-08-18,Quality Issue
O062177,2023-04-26,Customer Changed Mind
O062179,2024-12-05,Quality Issue
O062183,2025-04-22,Damaged
O062185,2023-01-14,Customer Changed Mind
O062191,2023-02-24,Customer Changed Mind
O062193,2025-08-10,Damaged
O062194,2025-03-04,Late Delivery
O062198,2024-08-09,Damaged
O062208,2025-05-30,Damaged
O062211,2024-11-06,Quality Issue
O062217,2025-08-26,Quality Issue
O062257,2024-08-22,Wrong Product
O062261,2024-10-20,Quality Issue
O062264,2025-07-11,Damaged
O062266,2024-03-02,Damaged
O062280,2024-02-04,Wrong Product
O062302,2023-09-12,Customer Changed Mind
O062311,2024-08-20,Wrong Product
O062322,2024-09-11,Wrong Product
O062332,2025-02-16,Customer Changed Mind
O062355,2024-11-16,Wrong Product
O062398,2024-12-12,Damaged
O062417,2023-11-01,Damaged
O062428,2024-10-15,Customer Changed Mind
O062435,2025-08-21,Late Delivery
O062436,2023-02-27,Customer Changed Mind
O062447,2023-09-01,Damaged
O062473,2023-08-23,Quality Issue
O062484,2024-03-17,Quality Issue
O062486,2023-09-28,Customer Changed Mind
O062489,2025-06-07,Late Delivery
O062508,2025-07-03,Damaged
O062523,2024-10-08,Quality Issue
O062526,2024-10-22,Quality Issue
O062558,2024-09-06,Customer Changed Mind
O062572,2024-08-20,Damaged
O062574,2024-01-05,Wrong Product
O062586,2024-06-17,Late Delivery
O062597,2025-04-01,Late Delivery
O062603,2025-11-02,Quality Issue
O062614,2023-02-07,Wrong Product
O062630,2025-04-25,Damaged
O062635,2023-04-05,Late Delivery
O062637,2025-07-18,Wrong Product
O062654,2025-01-14,Customer Changed Mind
O062666,2023-03-28,Damaged
O062671,2024-07-31,Quality Issue
O062675,2025-03-05,Damaged
O062700,2025-09-21,Customer Changed Mind
O062704,2024-10-12,Quality Issue
O062707,2025-01-29,Damaged
O062709,2023-06-12,Late Delivery
O062740,2025-08-25,Customer Changed Mind
O062744,2025-02-08,Damaged
O062748,2023-11-09,Quality Issue
O062754,2025-03-22,Wrong Product
O062762,2025-09-23,Customer Changed Mind
O062772,2024-05-04,Wrong Product
O062796,2023-10-23,Damaged
O062811,2025-09-17,Damaged
O062812,2023-05-14,Quality Issue
O062830,2023-04-27,Quality Issue
O062859,2023-03-17,Quality Issue
O062861,2023-10-31,Wrong Product
O062866,2025-03-18,Wrong Product
O062898,2025-08-28,Customer Changed Mind
O062899,2025-07-06,Late Delivery
O062915,2023-05-16,Customer Changed Mind
O062957,2023-11-13,Customer Changed Mind
O062982,2024-11-16,Wrong Product
O062985,2023-07-27,Customer Changed Mind
O062998,2023-03-08,Quality Issue
O063002,2025-09-10,Damaged
O063008,2023-06-12,Late Delivery
O063024,2024-12-12,Customer Changed Mind
O063026,2023-07-16,Quality Issue
O063037,2025-12-06,Late Delivery
O063040,2025-11-23,Late Delivery
O063052,2024-11-14,Damaged
O063126,2025-02-24,Wrong Product
O063131,2023-02-23,Quality Issue
O063155,2023-02-01,Damaged
O063160,2023-02-23,Late Delivery
O063167,2025-02-18,Customer Changed Mind
O063171,2025-10-25,Customer Changed Mind
O063172,2023-03-03,Late Delivery
O063176,2024-05-08,Wrong Product
O063188,2023-02-13,Customer Changed Mind
O063191,2023-11-20,Quality Issue
O063203,2025-08-31,Quality Issue
O063208,2025-08-24,Customer Changed Mind
O063219,2025-08-25,Wrong Product
O063249,2025-03-27,Quality Issue
O063259,2024-04-22,Late Delivery
O063275,2025-08-25,Quality Issue
O063279,2024-07-26,Late Delivery
O063287,2025-04-04,Quality Issue
O063306,2024-06-19,Wrong Product
O063327,2025-06-14,Late Delivery
O063329,2025-02-15,Late Delivery
O063347,2023-12-14,Quality Issue
O063351,2023-09-18,Customer Changed Mind
O063355,2024-08-12,Wrong Product
O063358,2023-04-02,Damaged
O063359,2024-01-29,Damaged
O063361,2024-11-05,Late Delivery
O063369,2025-02-19,Wrong Product
O063383,2024-12-09,Late Delivery
O063393,2023-12-16,Late Delivery
O063397,2023-05-19,Customer Changed Mind
O063428,2023-12-31,Quality Issue
O063443,2023-03-08,Late Delivery
O063455,2024-09-26,Customer Changed Mind
O063460,2023-09-25,Late Delivery
O063464,2025-07-28,Quality Issue
O063472,2025-11-13,Quality Issue
O063476,2023-10-01,Quality Issue
O063482,2024-02-13,Customer Changed Mind
O063489,2024-04-12,Wrong Product
O063490,2023-12-03,Damaged
O063491,2024-07-23,Customer Changed Mind
O063540,2023-12-12,Quality Issue
O063549,2025-04-17,Wrong Product
O063552,2025-12-19,Late Delivery
O063564,2025-01-12,Customer Changed Mind
O063575,2023-12-07,Wrong Product
O063588,2023-02-21,Damaged
O063614,2023-02-19,Wrong Product
O063632,2025-04-05,Customer Changed Mind
O063634,2025-01-29,Late Delivery
O063639,2025-02-05,Late Delivery
O063646,2024-09-27,Customer Changed Mind
O063651,2023-05-14,Damaged
O063657,2023-09-15,Damaged
O063693,2024-10-10,Damaged
O063702,2025-12-11,Damaged
O063709,2025-07-03,Wrong Product
O063729,2024-07-13,Customer Changed Mind
O063735,2025-10-09,Late Delivery
O063740,2025-11-11,Late Delivery
O063742,2024-04-15,Wrong Product
O063745,2024-08-03,Wrong Product
O063749,2024-05-10,Quality Issue
O063787,2024-03-07,Damaged
O063805,2024-02-27,Wrong Product
O063813,2025-10-12,Quality Issue
O063824,2025-01-15,Wrong Product
O063851,2023-11-04,Wrong Product
O063918,2024-09-22,Customer Changed Mind
O063926,2025-01-13,Customer Changed Mind
O063930,2023-03-29,Quality Issue
O063944,2025-08-29,Quality Issue
O063948,2024-08-22,Customer Changed Mind
O063950,2025-02-18,Wrong Product
O063960,2023-12-26,Quality Issue
O064019,2025-05-22,Customer Changed Mind
O064022,2024-10-15,Wrong Product
O064029,2025-06-30,Wrong Product
O064032,2024-07-29,Quality Issue
O064035,2025-05-23,Damaged
O064040,2023-09-08,Late Delivery
O064045,2023-12-01,Late Delivery
O064074,2025-04-06,Quality Issue
O064080,2023-12-07,Late Delivery
O064120,2023-06-20,Wrong Product
O064130,2025-11-09,Late Delivery
O064133,2023-04-10,Late Delivery
O064141,2023-06-20,Damaged
O064143,2023-09-19,Wrong Product
O064149,2023-02-27,Damaged
O064150,2023-12-25,Quality Issue
O064158,2025-09-19,Quality Issue
O064171,2023-02-15,Quality Issue
O064185,2025-05-24,Quality Issue
O064187,2025-02-16,Damaged
O064188,2025-10-13,Customer Changed Mind
O064219,2023-03-18,Late Delivery
O064226,2025-04-17,Late Delivery
O064232,2025-09-28,Quality Issue
O064233,2025-02-14,Damaged
O064239,2025-01-15,Damaged
O064266,2025-10-10,Customer Changed Mind
O064282,2025-06-29,Late Delivery
O064301,2025-10-09,Damaged
O064303,2025-08-20,Wrong Product
O064309,2023-07-28,Wrong Product
O064322,2025-08-23,Late Delivery
O064336,2023-01-12,Customer Changed Mind
O064340,2024-09-05,Damaged
O064388,2025-04-04,Quality Issue
O064408,2023-07-10,Wrong Product
O064420,2023-09-26,Quality Issue
O064427,2024-02-20,Customer Changed Mind
O064430,2025-12-25,Damaged
O064440,2024-04-08,Quality Issue
O064455,2023-02-24,Late Delivery
O064475,2024-10-20,Quality Issue
O064482,2024-04-09,Quality Issue
O064491,2023-01-19,Quality Issue
O064498,2023-06-15,Quality Issue
O064503,2023-03-09,Late Delivery
O064506,2024-02-14,Customer Changed Mind
O064527,2024-12-03,Customer Changed Mind
O064528,2023-02-24,Quality Issue
O064529,2024-01-20,Customer Changed Mind
O064607,2025-12-22,Customer Changed Mind
O064608,2023-03-28,Late Delivery
O064612,2024-06-20,Quality Issue
O064618,2025-04-25,Damaged
O064627,2024-05-31,Late Delivery
O064642,2025-03-27,Quality Issue
O064648,2025-05-17,Damaged
O064661,2023-03-28,Late Delivery
O064671,2024-01-29,Damaged
O064691,2025-09-20,Late Delivery
O064727,2025-02-21,Customer Changed Mind
O064780,2025-05-06,Late Delivery
O064787,2024-06-19,Quality Issue
O064793,2024-09-27,Quality Issue
O064810,2023-02-19,Late Delivery
O064822,2025-02-15,Wrong Product
O064842,2025-01-24,Customer Changed Mind
O064844,2024-10-16,Wrong Product
O064854,2025-08-03,Damaged
O064864,2023-09-22,Late Delivery
O064866,2025-12-23,Wrong Product
O064884,2024-10-08,Wrong Product
O064892,2023-11-21,Late Delivery
O064899,2025-01-03,Wrong Product
O064947,2025-02-23,Customer Changed Mind
O064969,2024-09-25,Quality Issue
O064995,2023-02-13,Late Delivery
O065001,2023-11-02,Damaged
O065024,2023-09-24,Wrong Product
O065044,2024-12-22,Late Delivery
O065061,2025-01-02,Damaged
O065071,2024-09-01,Damaged
O065076,2023-04-26,Customer Changed Mind
O065086,2025-10-04,Customer Changed Mind
O065133,2024-03-30,Quality Issue
O065134,2025-12-29,Late Delivery
O065158,2025-12-28,Damaged
O065164,2025-02-04,Quality Issue
O065169,2024-09-25,Wrong Product
O065170,2023-07-16,Wrong Product
O065183,2024-02-22,Customer Changed Mind
O065186,2023-12-25,Late Delivery
O065193,2024-04-28,Customer Changed Mind
O065198,2023-02-25,Customer Changed Mind
O065223,2024-01-23,Damaged
O065225,2025-01-30,Damaged
O065233,2024-03-09,Late Delivery
O065235,2024-06-09,Customer Changed Mind
O065273,2023-04-23,Customer Changed Mind
O065283,2023-07-12,Damaged
O065289,2023-12-12,Quality Issue
O065291,2023-07-22,Customer Changed Mind
O065305,2025-04-08,Wrong Product
O065318,2023-08-01,Wrong Product
O065349,2024-10-07,Quality Issue
O065351,2023-05-29,Wrong Product
O065379,2023-06-11,Wrong Product
O065404,2024-02-05,Quality Issue
O065414,2023-07-10,Wrong Product
O065442,2025-11-18,Damaged
O065460,2025-07-02,Customer Changed Mind
O065484,2023-08-25,Wrong Product
O065485,2023-05-29,Damaged
O065490,2025-10-05,Wrong Product
O065505,2025-05-03,Damaged
O065529,2023-10-12,Customer Changed Mind
O065564,2024-01-25,Damaged
O065588,2023-09-23,Damaged
O065591,2024-10-16,Quality Issue
O065602,2023-10-07,Damaged
O065610,2024-01-25,Wrong Product
O065614,2023-05-10,Late Delivery
O065680,2024-07-15,Customer Changed Mind
O065698,2026-01-03,Quality Issue
O065708,2024-06-20,Wrong Product
O065720,2024-06-11,Damaged
O065729,2023-04-23,Wrong Product
O065732,2023-08-14,Customer Changed Mind
O065737,2023-10-16,Late Delivery
O065745,2025-10-16,Wrong Product
O065746,2023-03-18,Quality Issue
O065762,2023-06-22,Quality Issue
O065763,2023-12-15,Late Delivery
O065764,2023-08-12,Late Delivery
O065769,2023-05-20,Damaged
O065792,2024-07-08,Quality Issue
O065799,2025-01-06,Wrong Product
O065802,2024-02-25,Late Delivery
O065805,2023-12-09,Late Delivery
O065819,2024-11-16,Late Delivery
O065832,2025-04-02,Wrong Product
O065845,2023-09-12,Late Delivery
O065857,2025-10-22,Late Delivery
O065863,2023-06-25,Damaged
O065883,2023-09-24,Wrong Product
O065889,2024-11-02,Late Delivery
O065893,2024-02-26,Quality Issue
O065898,2025-02-01,Quality Issue
O065902,2023-10-11,Wrong Product
O065911,2024-10-15,Late Delivery
O065917,2023-02-13,Customer Changed Mind
O065931,2023-11-24,Quality Issue
O065955,2023-12-16,Damaged
O065996,2024-11-26,Quality Issue
O066017,2024-03-18,Damaged
O066057,2025-03-15,Late Delivery
O066088,2024-12-20,Wrong Product
O066097,2024-09-09,Customer Changed Mind
O066112,2024-09-30,Quality Issue
O066124,2025-07-02,Late Delivery
O066131,2024-03-24,Wrong Product
O066137,2024-04-01,Quality Issue
O066151,2023-12-15,Quality Issue
O066161,2025-07-29,Customer Changed Mind
O066180,2025-05-16,Wrong Product
O066231,2024-06-17,Late Delivery
O066250,2024-04-22,Late Delivery
O066267,2023-01-29,Damaged
O066268,2023-11-19,Customer Changed Mind
O066279,2025-05-01,Customer Changed Mind
O066298,2023-03-15,Wrong Product
O066326,2025-04-01,Damaged
O066329,2023-02-28,Customer Changed Mind
O066336,2024-12-16,Customer Changed Mind
O066338,2025-08-08,Customer Changed Mind
O066345,2024-12-04,Quality Issue
O066354,2025-02-20,Quality Issue
O066359,2023-07-16,Quality Issue
O066376,2023-11-16,Late Delivery
O066382,2024-09-27,Customer Changed Mind
O066417,2023-09-24,Late Delivery
O066442,2023-02-26,Wrong Product
O066450,2025-02-12,Wrong Product
O066453,2024-11-01,Late Delivery
O066454,2023-10-16,Quality Issue
O066460,2023-05-01,Customer Changed Mind
O066463,2024-07-31,Late Delivery
O066465,2024-11-11,Wrong Product
O066486,2025-11-29,Quality Issue
O066515,2025-09-18,Damaged
O066517,2025-08-23,Quality Issue
O066519,2025-01-18,Wrong Product
O066545,2023-12-27,Late Delivery
O066564,2024-01-05,Quality Issue
O066578,2024-11-08,Quality Issue
O066580,2023-03-22,Customer Changed Mind
O066643,2025-09-06,Wrong Product
O066658,2025-04-14,Damaged
O066668,2023-08-18,Late Delivery
O066686,2025-11-20,Wrong Product
O066687,2025-09-18,Damaged
O066690,2024-12-04,Customer Changed Mind
O066692,2025-05-09,Customer Changed Mind
O066712,2023-01-22,Quality Issue
O066717,2024-01-19,Customer Changed Mind
O066736,2024-05-03,Wrong Product
O066771,2024-05-25,Late Delivery
O066792,2025-09-17,Damaged
O066796,2025-06-23,Quality Issue
O066806,2026-01-05,Damaged
O066807,2023-04-23,Damaged
O066831,2023-12-30,Quality Issue
O066841,2024-02-11,Customer Changed Mind
O066864,2024-10-19,Quality Issue
O066872,2024-04-23,Wrong Product
O066875,2024-11-05,Customer Changed Mind
O066881,2025-07-04,Quality Issue
O066885,2025-07-20,Damaged
O066902,2025-09-16,Customer Changed Mind
O066915,2024-05-20,Damaged
O066931,2025-08-30,Late Delivery
O066936,2024-02-19,Quality Issue
O066938,2024-10-06,Late Delivery
O066946,2024-06-10,Wrong Product
O066947,2025-10-22,Customer Changed Mind
O066996,2025-01-07,Quality Issue
O066998,2025-02-02,Damaged
O067007,2023-12-25,Wrong Product
O067020,2025-06-12,Wrong Product
O067023,2024-01-10,Quality Issue
O067060,2023-03-22,Customer Changed Mind
O067063,2023-09-06,Wrong Product
O067073,2023-05-01,Wrong Product
O067114,2024-08-27,Late Delivery
O067120,2025-12-11,Quality Issue
O067132,2023-04-16,Damaged
O067151,2023-04-25,Quality Issue
O067190,2025-10-14,Damaged
O067198,2023-08-01,Customer Changed Mind
O067221,2024-09-28,Late Delivery
O067264,2024-10-19,Customer Changed Mind
O067274,2023-07-13,Late Delivery
O067276,2025-09-01,Customer Changed Mind
O067300,2024-10-17,Wrong Product
O067315,2025-08-13,Wrong Product
O067318,2023-12-02,Late Delivery
O067340,2024-07-29,Quality Issue
O067377,2025-06-05,Customer Changed Mind
O067382,2023-12-02,Quality Issue
O067392,2025-11-09,Customer Changed Mind
O067414,2023-06-21,Wrong Product
O067425,2024-02-23,Damaged
O067441,2023-03-23,Wrong Product
O067447,2024-12-01,Wrong Product
O067455,2024-04-09,Customer Changed Mind
O067508,2025-02-10,Damaged
O067509,2024-07-01,Damaged
O067514,2023-02-14,Damaged
O067521,2025-08-29,Customer Changed Mind
O067526,2023-03-25,Damaged
O067534,2024-10-21,Damaged
O067539,2023-08-13,Damaged
O067544,2023-06-16,Quality Issue
O067546,2024-01-16,Damaged
O067560,2023-11-01,Quality Issue
O067583,2024-09-02,Wrong Product
O067596,2023-06-28,Damaged
O067604,2024-07-10,Late Delivery
O067618,2023-04-21,Late Delivery
O067647,2024-02-20,Wrong Product
O067661,2024-08-12,Quality Issue
O067672,2025-10-25,Damaged
O067691,2025-10-19,Customer Changed Mind
O067695,2023-10-04,Quality Issue
O067697,2025-08-29,Quality Issue
O067702,2023-02-19,Wrong Product
O067705,2025-12-03,Customer Changed Mind
O067715,2023-02-18,Late Delivery
O067716,2024-01-06,Customer Changed Mind
O067718,2023-02-06,Wrong Product
O067731,2025-03-16,Damaged
O067735,2023-10-21,Wrong Product
O067740,2024-11-17,Wrong Product
O067744,2023-10-17,Customer Changed Mind
O067760,2023-12-12,Quality Issue
O067775,2025-04-24,Late Delivery
O067793,2024-05-15,Late Delivery
O067801,2023-09-07,Late Delivery
O067808,2023-10-17,Quality Issue
O067818,2024-12-21,Quality Issue
O067842,2023-11-06,Damaged
O067875,2025-06-04,Wrong Product
O067888,2025-02-19,Wrong Product
O067914,2024-07-17,Quality Issue
O067939,2025-03-16,Customer Changed Mind
O067967,2026-01-06,Wrong Product
O067976,2023-12-07,Wrong Product
O067990,2024-03-15,Quality Issue
O068014,2025-04-15,Damaged
O068018,2025-12-03,Damaged
O068043,2023-02-03,Wrong Product
O068068,2024-05-28,Damaged
O068095,2024-02-15,Damaged
O068119,2025-07-19,Late Delivery
O068132,2023-12-31,Wrong Product
O068135,2025-08-14,Customer Changed Mind
O068149,2024-05-05,Wrong Product
O068158,2023-07-25,Late Delivery
O068161,2025-02-13,Wrong Product
O068185,2024-07-03,Customer Changed Mind
O068192,2023-03-19,Quality Issue
O068200,2025-01-14,Wrong Product
O068207,2024-11-15,Wrong Product
O068221,2023-05-06,Customer Changed Mind
O068236,2023-09-16,Customer Changed Mind
O068237,2024-05-03,Late Delivery
O068247,2023-01-29,Late Delivery
O068251,2023-05-30,Wrong Product
O068255,2023-09-08,Customer Changed Mind
O068286,2024-09-11,Late Delivery
O068306,2024-05-27,Late Delivery
O068310,2024-01-02,Late Delivery
O068312,2024-04-19,Quality Issue
O068321,2023-07-01,Damaged
O068327,2023-02-11,Wrong Product
O068359,2023-09-29,Damaged
O068376,2024-10-26,Damaged
O068390,2024-01-28,Customer Changed Mind
O068396,2025-02-15,Wrong Product
O068401,2024-08-16,Damaged
O068406,2024-09-27,Wrong Product
O068411,2024-10-31,Late Delivery
O068437,2024-08-24,Customer Changed Mind
O068439,2024-11-15,Quality Issue
O068449,2025-04-10,Late Delivery
O068457,2024-02-13,Customer Changed Mind
O068458,2023-04-02,Wrong Product
O068482,2025-02-15,Damaged
O068520,2023-09-20,Late Delivery
O068528,2025-05-19,Quality Issue
O068543,2023-09-11,Quality Issue
O068549,2023-03-10,Quality Issue
O068563,2024-06-06,Quality Issue
O068583,2023-03-16,Damaged
O068623,2025-12-02,Customer Changed Mind
O068647,2023-02-16,Wrong Product
O068649,2025-05-11,Damaged
O068655,2025-11-07,Wrong Product
O068658,2024-03-03,Wrong Product
O068664,2023-02-22,Quality Issue
O068669,2023-02-21,Wrong Product
O068677,2024-03-24,Quality Issue
O068698,2025-05-28,Quality Issue
O068711,2024-04-04,Damaged
O068765,2024-03-02,Quality Issue
O068817,2024-11-03,Late Delivery
